q,beta,hm0,h,tm-10_toe,bt,ht,gama_f,cotad,cotau,hb,rc,b,tanb,ac,gc
0.0002,0,0.181578947,0.802631579,2.241605092,0.710526316,0.5,0.95,0,2.888888889,-0.026315789,0.236842105,0,0,0.144736842,0
0.000505,0,0.202631579,0.802631579,2.271099896,0.710526316,0.5,0.95,0,2.888888889,-0.026315789,0.236842105,0,0,0.144736842,0
0.000198,0,0.103529412,0.421568627,1.272981895,0.284313725,0.284313725,1,0,0,0,0.12745098,0,0,0.12745098,0
0.0000786,0,0.094117647,0.421568627,1.311171351,0.284313725,0.284313725,1,0,0,0,0.12745098,0,0,0.12745098,0
0.000657,0,0.137647059,0.421568627,1.553037911,0.284313725,0.284313725,1,0,0,0,0.12745098,0,0,0.12745098,0
0.00041,0,0.137647059,0.421568627,1.540308092,0.284313725,0.284313725,1,0,0,0,0.12745098,0,0,0.12745098,0
0.0000397,0,0.094117647,0.421568627,1.311171351,0.284313725,0.284313725,1,0,0,0,0.147058824,0,0,0.147058824,0
0.0000297,0,0.089803922,0.421568627,1.311171351,0.284313725,0.284313725,1,0,3,-0.043137255,0.147058824,0,0,0.098039216,0
0.00115,0,0.158039216,0.421568627,1.680336101,0.284313725,0.284313725,1,0,0,0,0.12745098,0,0,0.12745098,0
0.0039,0,1.36,5.5,4.263636364,0,5.5,0.9,4,4,0,1.5,0,0,1.5,0
0.0005,0,1.27,5.2,4.181818182,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.0016,0,1.48,5.2,4.472727273,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.025,0,1.8,5.2,5.527272727,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.0099,0,1.29,5.2,5.9,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.0042,0,0.99,6,3.627272727,0,6,0.9,4,4,0,1,0,0,1,0
0.02,0,0.99,6,5,0,6,0.9,4,4,0,1,0,0,1,0
0.015,0,1.42,5.2,6.2,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.0004,0,1.06,5.5,3.8,0,5.5,0.9,4,4,0,1.5,0,0,1.5,0
0.0004,0,0.86,5.5,4.727272727,0,5.5,0.9,4,4,0,1.5,0,0,1.5,0
0.0006,0,1.01,5.2,5.172727273,0,5.2,0.9,4,4,0,1.8,0,0,1.8,0
0.0009,0,0.85,6,3.336363636,0,6,0.9,4,4,0,1,0,0,1,0
0.00000376,0,0.084764667,0.323444122,1.177177745,0.118224403,0.192951149,0.47,1.5,1.5,0,0.133838947,0,0,0.156145438,0.113763105
0.000176,0,0.102609859,0.323444122,1.291229568,0.118224403,0.192951149,0.47,1.5,1.5,0,0.133838947,0,0,0.156145438,0.113763105
0.000052,0,0.111532456,0.323444122,1.34553996,0.118224403,0.192951149,0.47,1.5,1.5,0,0.133838947,0,0,0.156145438,0.113763105
0.000000964,0,0.084764667,0.323444122,1.177177745,0.123801026,0.216372965,0.47,2,2,0,0.133838947,0,0,0.156145438,0.194066473
0.00000357,0,0.102609859,0.323444122,1.291229568,0.123801026,0.216372965,0.47,2,2,0,0.133838947,0,0,0.156145438,0.194066473
0.00000984,0,0.111532456,0.323444122,1.34553996,0.123801026,0.216372965,0.47,2,2,0,0.133838947,0,0,0.156145438,0.194066473
0.0000313,0,0.122685702,0.323444122,1.40935467,0.123801026,0.216372965,0.47,2,2,0,0.133838947,0,0,0.156145438,0.194066473
0,0,0.084764667,0.323444122,1.177177745,0.169529333,0.229756859,0.47,2,2,0,0.167298684,0,0,0.200758421,0.194066473
3.35E-08,0,0.102609859,0.323444122,1.291229568,0.169529333,0.229756859,0.47,2,2,0,0.167298684,0,0,0.200758421,0.194066473
0.000000701,0,0.111532456,0.323444122,1.34553996,0.169529333,0.229756859,0.47,2,2,0,0.167298684,0,0,0.200758421,0.194066473
0.00000734,0,0.122685702,0.323444122,1.40935467,0.169529333,0.229756859,0.47,2,2,0,0.167298684,0,0,0.200758421,0.194066473
3.42E-08,6,0.069150123,0.323444122,1.155453588,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000000551,6,0.084764667,0.323444122,1.27357869,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.00000568,6,0.102609859,0.323444122,1.34146668,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.00000773,6,0.111532456,0.323444122,1.41207019,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.0000506,6,0.122685702,0.323444122,1.490820258,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000156,6,0.133838947,0.323444122,1.604872081,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
5.47E-08,6,0.084764667,0.323444122,1.27357869,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000000789,6,0.102609859,0.323444122,1.34146668,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.0000024,6,0.111532456,0.323444122,1.41207019,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.0000257,6,0.122685702,0.323444122,1.490820258,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000106,6,0.133838947,0.323444122,1.604872081,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000000152,6,0.069150123,0.323444122,1.155453588,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000000705,6,0.084764667,0.323444122,1.27357869,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.0000028,6,0.102609859,0.323444122,1.34146668,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.00000783,6,0.111532456,0.323444122,1.41207019,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.0000351,6,0.122685702,0.323444122,1.490820258,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.000154,6,0.133838947,0.323444122,1.604872081,0.104840509,0.230426054,0.47,1.5,1.5,0,0.167298684,0,0,0.167298684,0.234218157
0.00000992,0,0.083895447,0.288785835,1.438670944,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.0000118,0,0.101180438,0.288785835,1.557460288,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.000277,0,0.131956155,0.288785835,1.729044896,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.000599,0,0.14544688,0.288785835,2.085412928,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.000574,0,0.14544688,0.288785835,2.085412928,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.00125,0,0.15851602,0.288785835,2.547371489,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.00103,0,0.15851602,0.288785835,2.547371489,0.10539629,0.166526138,0.47,2,2,0,0.101180438,0,0,0.128583474,0.181281619
0.000089,0,0.122048904,0.267706577,1.729044896,0.10539629,0.14544688,0.47,2,2,0,0.122259696,0,0,0.149662732,0.181281619
0.000274,0,0.134696459,0.267706577,2.085412928,0.10539629,0.14544688,0.47,2,2,0,0.122259696,0,0,0.149662732,0.181281619
0.00057,0,0.147133221,0.267706577,2.547371489,0.10539629,0.14544688,0.47,2,2,0,0.122259696,0,0,0.149662732,0.181281619
0,0,0.083895447,0.288785835,1.438670944,0.10539629,0.212900506,0.47,2,2,0,0.101180438,0,0,0.128583474,0.175590219
0.00000325,0,0.101180438,0.288785835,1.557460288,0.10539629,0.212900506,0.47,2,2,0,0.101180438,0,0,0.128583474,0.175590219
0.000189,0,0.131956155,0.288785835,1.729044896,0.10539629,0.212900506,0.47,2,2,0,0.101180438,0,0,0.128583474,0.175590219
0.000492,0,0.14544688,0.288785835,2.085412928,0.10539629,0.212900506,0.47,2,2,0,0.101180438,0,0,0.128583474,0.175590219
0.000952,0,0.15851602,0.288785835,2.547371489,0.10539629,0.212900506,0.47,2,2,0,0.101180438,0,0,0.128583474,0.175590219
0.0000423,0,0.122048904,0.267706577,1.729044896,0.10539629,0.191821248,0.47,2,2,0,0.122259696,0,0,0.149662732,0.175590219
0.000137,0,0.134696459,0.267706577,2.085412928,0.10539629,0.191821248,0.47,2,2,0,0.122259696,0,0,0.149662732,0.175590219
0.000359,0,0.147133221,0.267706577,2.547371489,0.10539629,0.191821248,0.47,2,2,0,0.122259696,0,0,0.149662732,0.175590219
0.0000037,0,0.12,0.604,1.6,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.000025,0,0.1414,0.604,1.727272727,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.000139,0,0.1664,0.604,1.836363636,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.0000242,0,0.1696,0.538,2.254545455,0.16,0.338,0.47,1.5,1.5,0,0.242,0,0,0.278,0.16
0.000374,0,0.19928,0.604,1.981818182,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.000092,0,0.188,0.538,1.981818182,0.16,0.338,0.47,1.5,1.5,0,0.242,0,0,0.278,0.16
0.000000336,0,0.1,0.464,1.763636364,0.12,0.312,0.47,1.5,1.5,0,0.156,0,0,0.18,0.16
0.0000196,0,0.1212,0.476,1.945454545,0.12,0.324,0.47,1.5,1.5,0,0.144,0,0,0.168,0.16
0.000134,0,0.1428,0.476,2.090909091,0.12,0.324,0.47,1.5,1.5,0,0.144,0,0,0.168,0.16
0.00000832,0,0.1414,0.41,2.090909091,0.12,0.258,0.47,1.5,1.5,0,0.21,0,0,0.234,0.16
0.000694,0,0.15908,0.476,2.272727273,0.12,0.324,0.47,1.5,1.5,0,0.144,0,0,0.168,0.16
0.000626,0,0.15908,0.476,2.272727273,0.12,0.324,0.47,1.5,1.5,0,0.144,0,0,0.168,0.16
0.000138,0,0.164,0.41,2.272727273,0.12,0.258,0.47,1.5,1.5,0,0.21,0,0,0.234,0.16
0.000053,0,0.1484,0.604,1.727272727,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.0000434,0,0.1484,0.604,1.727272727,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.00015,0,0.1696,0.604,1.836363636,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0.000428,0,0.18612,0.604,1.981818182,0.16,0.404,0.47,1.5,1.5,0,0.176,0,0,0.212,0.16
0,0,0.1664,0.604,1.704545455,0.16,0.404,0.47,1.5,1.5,0,0.056,0,0,0.212,1.436
0.000000388,0,0.19552,0.604,1.840909091,0.16,0.404,0.47,1.5,1.5,0,0.056,0,0,0.212,1.436
0.0000423,0,0.20988,0.604,1.954545455,0.16,0.404,0.47,1.5,1.5,0,0.056,0,0,0.212,1.436
0,0,0.1632,0.604,1.704545455,0.16,0.404,0.47,1.5,1.5,0,0.056,0,0,0.212,1.216
0.00000513,0,0.21412,0.604,1.954545455,0.16,0.404,0.47,1.5,1.5,0,0.056,0,0,0.212,1.216
0.00000142,0,0.0974,0.229166667,1.651549902,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.00000135,0,0.0978,0.229166667,1.707220124,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.00000786,0,0.1015,0.229166667,1.762890345,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.00000791,0,0.1034,0.229166667,1.800003826,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.0000113,0,0.103,0.229166667,1.855674048,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.0000104,0,0.1026,0.229166667,1.874230788,0,0.229166667,0.4,1.5,2,0.070833333,0.158333333,0.083333333,0,0.158333333,0.515833333
0.00000018,0,0.0976,0.2325,1.651549902,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0.000000256,0,0.0979,0.2325,1.707220124,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0.000000857,0,0.1008,0.2325,1.762890345,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0.00000182,0,0.1035,0.2325,1.800003826,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0.00000156,0,0.1031,0.2325,1.855674048,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0.00000547,0,0.1028,0.2325,1.874230788,0,0.2325,0.4,1.5,2,0.070833333,0.2,0.166666667,0,0.2,0.515833333
0,0,0.0908,0.8,1.359573493,0.18,0.4,1,0,1,-0.03,0.16,0,0,0.1,0
0.0000017,0,0.095,0.8,1.407785319,0.18,0.4,1,0,1,-0.03,0.16,0,0,0.1,0
0.0000608,0,0.098,0.8,1.423855928,0.18,0.4,1,0,1,-0.03,0.16,0,0,0.1,0
0.000174,0,0.1124,0.8,1.454390084,0.18,0.4,1,0,1,-0.03,0.16,0,0,0.1,0
0.000566,0,0.129,0.8,1.536350188,0.18,0.4,1,0,1,-0.03,0.16,0,0,0.1,0
0.00000031,0,0.099,0.239285714,1.632119315,0.008928571,0.184285714,0.47,1,1.5,0.082142857,0.135714286,0.160714286,0,0.135714286,0.492857143
0.000000303,0,0.1009,0.239285714,1.666479722,0.008928571,0.184285714,0.47,1,1.5,0.082142857,0.135714286,0.160714286,0,0.135714286,0.492857143
0.000000328,0,0.1046,0.239285714,1.718020332,0.008928571,0.184285714,0.47,1,1.5,0.082142857,0.135714286,0.160714286,0,0.135714286,0.492857143
0.00000433,0,0.1082,0.239285714,1.735200535,0.008928571,0.184285714,0.47,1,1.5,0.082142857,0.135714286,0.160714286,0,0.135714286,0.492857143
0.000000576,0,0.0933,0.239285714,1.580578705,0,0.239285714,0.47,1.5,1.5,0.084642857,0.117857143,0.142857143,0,0.117857143,0.492857143
0.00000163,0,0.099,0.239285714,1.632119315,0,0.239285714,0.47,1.5,1.5,0.084642857,0.117857143,0.142857143,0,0.117857143,0.492857143
0.00000173,0,0.1009,0.239285714,1.666479722,0,0.239285714,0.47,1.5,1.5,0.084642857,0.117857143,0.142857143,0,0.117857143,0.492857143
0.00000277,0,0.1046,0.239285714,1.718020332,0,0.239285714,0.47,1.5,1.5,0.084642857,0.117857143,0.142857143,0,0.117857143,0.492857143
0.0000132,0,0.1082,0.239285714,1.735200535,0,0.239285714,0.47,1.5,1.5,0.084642857,0.117857143,0.142857143,0,0.117857143,0.492857143
0.000000442,0,0.0876,0.221428571,1.529038095,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.00000113,0,0.0939,0.221428571,1.580578705,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.00000332,0,0.0998,0.221428571,1.632119315,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.00000492,0,0.1017,0.221428571,1.666479722,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.00000653,0,0.1053,0.221428571,1.718020332,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.00000986,0,0.1087,0.221428571,1.735200535,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.316071429
0.000000231,0,0.0773,0.221428571,1.460317282,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.000000332,0,0.087,0.221428571,1.529038095,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.00000102,0,0.0939,0.221428571,1.580578705,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.00000231,0,0.0998,0.221428571,1.632119315,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.00000455,0,0.1017,0.221428571,1.666479722,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.00000794,0,0.1053,0.221428571,1.718020332,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.0000211,0,0.1087,0.221428571,1.735200535,0.053571429,0.183571429,0.47,1.223776224,1.5,0.081428571,0.117857143,0.160714286,0,0.117857143,0.405357143
0.000000189,0,0.0882,0.228571429,1.529038095,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.000000219,0,0.0932,0.228571429,1.580578705,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.000000267,0,0.0961,0.228571429,1.632119315,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.000000964,0,0.1007,0.228571429,1.666479722,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.00000273,0,0.1042,0.228571429,1.718020332,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.00000383,0,0.1081,0.228571429,1.735200535,0.035714286,0.173214286,0.47,1.333333333,1.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.388214286
0.000000392,0,0.0882,0.228571429,1.529038095,0.035714286,0.173214286,0.47,1.333333333,2.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.000000838,0,0.0932,0.228571429,1.580578705,0.035714286,0.173214286,0.47,1.333333333,3.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.00000162,0,0.0961,0.228571429,1.632119315,0.035714286,0.173214286,0.47,1.333333333,4.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.00000554,0,0.1007,0.228571429,1.666479722,0.035714286,0.173214286,0.47,1.333333333,5.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.0000116,0,0.1042,0.228571429,1.718020332,0.035714286,0.173214286,0.47,1.333333333,6.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.0000164,0,0.1081,0.228571429,1.735200535,0.035714286,0.173214286,0.47,1.333333333,7.5,0.0875,0.142857143,0.142857143,0,0.142857143,0.213214286
0.00000278,0,0.112,0.263888889,1.237272727,0.027777778,0.152777778,0.4,3,3,0,0.131944444,0,0,0.125,0.097222222
0.00000463,0,0.133,0.263888889,1.41,0.027777778,0.152777778,0.4,3,3,0,0.131944444,0,0,0.125,0.097222222
0.0000204,0,0.139,0.263888889,1.452727273,0.027777778,0.152777778,0.4,3,3,0,0.131944444,0,0,0.125,0.097222222
0.000037,0,0.142,0.263888889,1.492727273,0.027777778,0.152777778,0.4,3,3,0,0.131944444,0,0,0.125,0.097222222
0.0000454,0,0.145,0.263888889,1.532727273,0.027777778,0.152777778,0.4,3,3,0,0.131944444,0,0,0.125,0.097222222
0.0000037,0,0.127,0.263888889,1.416363636,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.00000648,0,0.13,0.263888889,1.387272727,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.00000833,0,0.133,0.263888889,1.435454545,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.00000556,0,0.112,0.263888889,1.416363636,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.0000111,0,0.113,0.263888889,1.387272727,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.000013,0,0.115,0.263888889,1.435454545,0.027777778,0.152777778,0.4,2.5,2.5,0,0.131944444,0,0,0.125,0.097222222
0.0000368,0,0.0981,0.166666667,1.166666667,0,0.166666667,0.4,1.333333333,2,0.069444444,0.136111111,0.097222222,0,0.125,0.075
0.0000977,0,0.1135,0.166666667,1.257575758,0,0.166666667,0.4,1.333333333,2,0.069444444,0.136111111,0.097222222,0,0.125,0.075
0.0000333,0,0.1135,0.166944444,1.257575758,0,0.166944444,0.4,1.333333333,1.5,0.069444444,0.136111111,0.097222222,0,0.15,0.225
0.0000134,0,0.1134,0.198194444,1.257575758,0,0.198194444,0.4,1.333333333,1.5,-0.013888889,0.136111111,0.125,0,0.15,0.225
0.0000088,0,0.1133,0.205,1.257575758,0,0.205,0.4,2,1.5,-0.013888889,0.136111111,0.166666667,0,0.15,0.225
0.00000111,0,0.1134,0.203472222,1.257575758,0,0.203472222,0.4,2,1.5,-0.013888889,0.136111111,0.125,0,0.15,0.225
0.00000139,0,0.1254,0.203472222,1.454545455,0,0.203472222,0.4,2,1.5,-0.013888889,0.136111111,0.125,0,0.15,0.225
0.00000333,0,0.1134,0.202916667,1.257575758,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000481,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000463,0,0.1254,0.202916667,1.363636364,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.0000282,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000602,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.0000255,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000787,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.0000338,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000324,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.000019,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000324,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.0000181,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000278,0,0.1181,0.202916667,1.515151515,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.0000171,0,0.1355,0.202916667,1.666666667,0,0.202916667,0.4,2,2,0,0.136111111,0,0,0.15,0.277777778
0.00000278,0,0.1182,0.205,1.515151515,0,0.205,0.4,2,2,0,0.177777778,0,0,0.177777778,0.277777778
0.0000162,0,0.1357,0.205,1.666666667,0,0.205,0.4,2,2,0,0.177777778,0,0,0.177777778,0.277777778
0.00000556,0,0.1138,0.211666667,1.303030303,0,0.211666667,0.4,1.5,1.5,-0.013888889,0.15,0.166666667,0,0.15,0.277777778
0.00000602,0,0.1184,0.211666667,1.515151515,0,0.211666667,0.4,1.5,1.5,-0.013888889,0.15,0.166666667,0,0.15,0.277777778
0.00000926,0,0.1256,0.211666667,1.363636364,0,0.211666667,0.4,1.5,1.5,-0.013888889,0.15,0.166666667,0,0.15,0.277777778
0.0000204,0,0.1354,0.211666667,1.666666667,0,0.211666667,0.4,1.5,1.5,-0.013888889,0.15,0.166666667,0,0.15,0.277777778
0,0,0.0849,0.24,1.218181818,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0,0,0.1101,0.24,1.4,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0.00000216,0,0.1181,0.24,1.454545455,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0.00000416,0,0.1265,0.24,1.490909091,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0.0000126,0,0.1372,0.24,1.654545455,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0.0000265,0,0.1265,0.24,1.818181818,0.12,0.1,0.4,2,2,0,0.148,0,0,0.18,0.16
0,0,0.0842,0.22,1.218181818,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0,0,0.1095,0.22,1.4,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0.000000272,0,0.1177,0.22,1.454545455,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0.000000776,0,0.1262,0.22,1.490909091,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0.00000512,0,0.1366,0.22,1.654545455,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0.00000512,0,0.1262,0.22,1.818181818,0.12,0.1,0.4,2,2,0,0.18,0,0,0.18,0.256
0,0,0.0848,0.24,1.218181818,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0,0,0.1099,0.24,1.4,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0.000000448,0,0.1176,0.24,1.454545455,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0.00000112,0,0.1256,0.24,1.490909091,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0.0000072,0,0.1362,0.24,1.654545455,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0.00000992,0,0.1256,0.24,1.818181818,0.12,0.12,0.4,2,2,0,0.16,0,0,0.16,0.256
0,0,0.0848,0.24,1.218181818,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0,0,0.1099,0.24,1.4,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0.0000008,0,0.1176,0.24,1.454545455,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0.00000288,0,0.1256,0.24,1.490909091,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0.0000111,0,0.1362,0.24,1.654545455,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0.000014,0,0.1256,0.24,1.818181818,0.16,0.12,0.4,2,2,0,0.14,0,0,0.14,0.256
0.0000136,0,0.109,0.208333333,1.196969697,0.097222222,0.083333333,0.4,2,2,0,0.122222222,0,0,0.111111111,0.074444444
0.0000872,0,0.1232,0.208333333,1.742424242,0.097222222,0.083333333,0.4,2,2,0,0.122222222,0,0,0.111111111,0.074444444
0.0000653,0,0.133,0.208333333,1.454545455,0.097222222,0.083333333,0.4,2,2,0,0.122222222,0,0,0.111111111,0.074444444
0.00000139,0,0.1094,0.217777778,1.196969697,0,0.217777778,0.4,2,2,0,0.122222222,0,0,0.136111111,0.224166667
0.00000778,0,0.1233,0.217777778,1.742424242,0,0.217777778,0.4,2,2,0,0.122222222,0,0,0.136111111,0.224166667
0.00000639,0,0.1331,0.217777778,1.454545455,0,0.217777778,0.4,2,2,0,0.122222222,0,0,0.136111111,0.224166667
